14 2
y 0.2954163225080961 0.7045836774919038 
y 0.3949398128115272 0.6050601871884729 
y 0.7879247468095936 0.2120752531904062 
y 0.6131628552009402 0.3868371447990601 
y 0.8309127226299481 0.1690872773700518 
y 0.6590673304719153 0.3409326695280848 
y 1 8.68911694097895e-147 
y 0.6132933741652908 0.3867066258347089 
y 0.1919532607535903 0.8080467392464098 
y 1 2.225073858507338e-308 
y 0.9910714285714285 0.008928571428571428 
y 0.6577440117827245 0.3422559882172758 
y 0.05274154160918851 0.9472584583908115 
y 0.9444523097682326 0.05554769023176723 
y 1.056795917165039e-17 1 
y 0.9821428571428571 0.01785714285714286 
y 1 2.225073858507353e-308 
y 0.8400449952031832 0.1599550047968167 
y 2.225073858507201e-308 1 
y 2.225073858507364e-308 1 
y 1 2.225073858507205e-308 
y 1 2.225073858507226e-308 
y 0.467248222748937 0.5327517772510629 
y 0.1020786352997841 0.897921364700216 
y 0.9736842105263157 0.02631578947368421 
y 0.8441349941892776 0.1558650058107226 
y 1 2.225073858507412e-308 
y 0.7251474407515174 0.2748525592484826 
n 
y 1 2.22507385850731e-308 
y 1 2.225073858507201e-308 
y 1 2.225073858507322e-308 
n 
n 
n 
y 0.2499777211591785 0.7500222788408215 
y 0.9473684210526315 0.05263157894736842 
y 0.9696969696969697 0.0303030303030303 
y 0.732913914942227 0.2670860850577731 
y 0.480136996794603 0.519863003205397 
y 1 2.225073858507263e-308 
y 1 2.225073858507293e-308 
y 0.8333333333333333 0.1666666666666667 
y 0.9166666666666666 0.08333333333333333 
y 1 2.225073858507264e-308 
y 1 2.225073858507213e-308 
n 
n 
n 
y 1 2.225073858507339e-308 
y 1 2.225073858507326e-308 
y 0.8545454545983756 0.1454545454016243 
y 0.4767884939882552 0.5232115060117449 
y 0.941190565147596 0.0588094348524039 
y 1 2.225073858507213e-308 
y 2.225073858507201e-308 1 
y 0.8571428571428571 0.1428571428571428 
y 1 2.225073858507305e-308 
y 0.6702022016781449 0.3297977983218552 
y 1 2.225073858507264e-308 
n 
n 
n 
y 1 2.225073858507201e-308 
y 0.2258178510265699 0.7741821489734301 
y 0.4538461286135048 0.5461538713864952 
y 0.9866666666666667 0.01333333333333333 
y 0.4776119402985075 0.5223880597014925 
y 0.4385135052493129 0.5614864947506873 
y 0.5893193480975099 0.41068065190249 
y 0.9375 0.0625 
y 2.225073858507348e-308 1 
y 0.9805825222366427 0.01941747776335718 
y 1 2.225073858507201e-308 
y 2.225073858507201e-308 1 
y 2.225073858507364e-308 1 
y 0.09090909090909091 0.9090909090909092 
n 
y 0.967741935483871 0.03225806451612903 
y 0.5536543667047881 0.4463456332952119 
y 0.2622276582431251 0.7377723417568748 
y 0.8150322337974799 0.1849677662025202 
y 0.9795918367346939 0.02040816326530612 
y 0.461159596551555 0.5388404034484449 
y 2.225073858507213e-308 1 
y 0.5621936805199849 0.437806319480015 
y 0.8111389263751094 0.1888610736248905 
y 0.8571428636052922 0.1428571363947077 
y 0.4210520825097708 0.5789479174902291 
y 1 2.225073858507389e-308 
y 0.3024051316691801 0.6975948683308201 
y 0.4890425509928449 0.5109574490071551 
y 0.1190475761809686 0.8809524238190313 
